Group	Bin
MM	12
MM	56
MM	80
MM	3
MM	53
MM	61
MM	108
MM	60
MM	82
MM	67
MM	60
MM	8
MM	8
MM	60
MM	81
MM	9
MM	80
MM	29
MM	51
MM	118
MM	71
MM	111
MM	31
MM	24
MM	33
MM	10
MM	23
MM	101
MM	93
MM	9
MM	25
MM	14
MM	79
MM	115
MM	69
MM	24
MM	110
MM	78
MM	32
MM	2
MM	48
MM	31
MM	101
MM	72
MM	66
MM	123
MM	9
MM	27
MM	0
MM	30
MM	105
MM	1
MM	62
MM	19
MM	19
MM	84
MM	10
MM	67
MM	2
MM	9
MM	62
MM	43
MM	11
MM	23
MM	115
MM	37
MM	17
MM	3
MM	122
MM	19
MM	93
MM	6
MM	108
MM	115
MM	111
MM	10
MM	105
MM	36
MM	117
MM	107
MM	16
MM	113
MM	31
MM	15
MM	101
MM	24
MM	84
MM	112
MM	112
MM	82
MM	82
MM	79
MM	104
MM	103
MM	99
MM	109
MM	76
MM	98
MM	93
MM	14
MM	28
MM	117
MM	57
MM	47
MM	118
MM	65
MM	22
MM	8
MM	81
MM	53
MM	37
MM	99
MM	121
MM	124
MM	38
MM	84
MM	82
MM	31
MM	75
MM	95
MM	0
MM	66
MM	74
MM	33
MM	101
MM	79
MM	23
MM	65
MM	32
MM	78
MM	17
MM	43
MM	39
MM	120
MM	79
MM	0
MM	33
MM	52
MM	112
MM	5
MM	47
MM	48
MM	120
MM	18
MM	6
MM	38
MM	62
MM	18
MM	112
MM	29
MM	21
MM	62
MM	77
MM	93
MM	6
MM	27
MM	73
MM	39
MM	36
MM	95
MM	64
MM	101
MM	33
MM	90
MM	44
MM	118
MM	49
MM	74
MM	17
MM	124
MM	0
MM	85
MM	6
MM	3
MM	41
MM	10
MM	44
MM	82
MM	104
MM	35
MM	69
MM	47
MM	67
MM	42
MM	119
MM	90
MM	90
MM	5
MM	95
MM	35
MM	56
MM	10
MM	111
MM	103
MM	122
MM	1
MM	105
MM	94
MM	99
MM	66
MM	33
MM	64
MM	104
MM	76
MM	63
MM	85
MM	9
MM	18
MM	4
MM	86
MM	42
MM	66
MM	27
MM	90
MM	44
MM	107
MM	103
MM	17
MM	81
MM	70
MM	33
MM	16
MM	23
MM	7
MM	1
MM	6
MM	15
MM	21
MM	91
MM	2
MM	69
MM	4
MM	109
MM	41
MM	97
MM	104
MM	64
MM	10
MM	99
MM	64
MM	67
MM	63
MM	33
MM	14
MM	113
MM	70
MM	124
MM	29
MM	13
MM	18
MM	117
MM	95
MM	78
MM	42
MM	48
MM	97
MM	43
MM	24
MM	18
MM	25
MM	96
MM	72
MM	44
MM	56
MM	34
MM	15
MM	10
MM	23
MM	31
MM	50
MM	90
MM	34
MM	53
MM	13
MM	67
MM	19
MM	42
MM	31
MM	7
MM	64
MM	18
MM	27
MM	82
MM	82
MM	78
MM	83
MM	20
MM	25
MM	9
MM	59
MM	72
MM	124
MM	30
MM	113
MM	24
MM	108
MM	103
MM	118
MM	1
MM	108
MM	114
MM	49
MM	30
MM	6
MM	117
MM	33
MM	17
MM	76
MM	77
MM	29
MM	82
MM	35
MM	2
MM	60
MM	46
MM	9
MM	65
MM	61
MM	77
MM	21
MM	38
MM	96
MM	87
MM	106
MM	124
MM	16
MM	76
MM	112
MM	22
MM	19
MM	38
MM	24
MM	5
MM	89
MM	115
MM	78
MM	96
MM	61
MM	50
MM	70
MM	42
MM	3
MM	86
MM	11
MM	19
MM	117
MM	102
MM	101
MM	53
MM	16
MM	45
MM	51
MM	0
MM	94
MM	107
MM	97
MM	52
MM	45
MM	39
MM	29
MM	50
MM	52
MM	8
MM	56
MM	8
MM	42
MM	32
MM	21
MM	2
MM	23
MM	76
MM	10
MM	64
MM	22
MM	102
MM	55
MM	68
MM	58
MM	124
MM	109
MM	114
MM	25
MM	45
MM	92
MM	100
MM	62
MM	62
MM	55
MM	93
MM	118
MM	119
MM	90
MM	101
MM	105
MM	115
MM	13
MM	68
MM	61
MM	52
MM	1
MM	29
MM	14
MM	120
MM	89
MM	89
MM	13
MM	22
MM	119
MM	106
MM	56
MM	47
MM	60
MM	38
MM	14
MM	74
MM	90
MM	124
MM	10
MM	96
MM	69
MM	53
MM	87
MM	33
MM	10
MM	82
MM	110
MM	1
MM	53
MM	106
MM	111
MM	124
MM	33
MM	95
MM	79
MM	100
MM	72
MM	75
MM	58
MM	38
MM	94
MM	16
MM	26
MM	101
MM	92
MM	27
MM	2
MM	20
MM	76
MM	123
MM	112
MM	41
MM	45
MM	118
MM	95
MM	49
MM	60
MM	113
MM	55
MM	43
MM	12
MM	52
MM	66
MM	78
MM	55
MM	0
MM	54
MM	102
MM	68
MM	93
MM	10
MM	107
MM	119
MM	90
MM	61
MM	94
MM	89
MM	38
MM	105
MM	107
MM	66
MM	77
MM	60
MM	43
MM	31
MM	43
MM	69
MM	107
MM	109
MM	89
MM	103
MM	93
MM	57
MM	104
MM	24
MM	124
MM	4
MM	100
MM	68
MM	63
MM	93
MM	46
MM	24
MM	63
MM	90
MM	86
MM	35
MM	90
MM	23
MM	98
MM	11
MM	54
MM	34
MM	27
MM	112
MM	38
MM	17
MM	35
MM	113
MM	101
MM	83
MM	66
MM	48
MM	32
MM	53
MM	70
MM	2
MM	89
MM	123
MM	122
MM	122
MM	57
MM	113
MM	107
MM	123
MM	25
MM	0
MM	72
MM	60
MM	82
MM	0
MM	122
MM	123
MM	63
MM	19
MM	13
MM	9
MM	0
MM	120
MM	0
MM	32
MM	30
MM	51
MM	0
MM	97
MM	4
MM	96
MM	96
MM	64
MM	10
MM	46
MM	76
MM	23
MM	29
MM	8
MM	39
MM	21
MM	1
MM	8
MM	96
MM	78
MM	110
MM	34
MM	121
MM	0
MM	42
MM	91
MM	116
MM	64
MM	68
MM	122
MM	6
MM	115
MM	8
MM	117
MM	113
MM	78
MM	58
MM	54
MM	97
MM	65
MM	74
MM	26
MM	39
MM	62
MM	13
MM	121
MM	0
MM	62
MM	94
MM	83
MM	14
MM	14
MM	70
MM	67
MM	71
MM	84
MM	12
MM	38
MM	29
MM	118
MM	120
MM	1
MM	87
MM	67
MM	105
MM	111
MM	76
MM	52
MM	74
MM	36
MM	77
MM	24
MM	7
MM	15
MM	11
MM	46
MM	113
MM	94
MM	38
MM	6
MM	35
MM	89
MM	124
MM	118
MM	107
MM	69
MM	72
MM	80
MM	67
MM	49
MM	74
MM	11
MM	64
MM	86
MM	16
MM	82
MM	2
MM	73
MM	106
MM	41
MM	14
MM	4
MM	52
MM	51
MM	105
MM	9
MM	8
MM	68
MM	12
MM	61
MM	11
MM	1
MM	69
MM	38
MM	56
MM	2
MM	40
MM	34
MM	7
MM	60
MM	36
MM	121
MM	82
MM	30
MM	26
MM	101
MM	118
MM	87
MM	0
MM	83
MM	118
MM	60
MM	85
MM	44
MM	17
MM	80
MM	121
MM	76
MM	81
MM	114
MM	61
MM	54
MM	33
MM	13
MM	61
MM	90
MM	53
MM	98
MM	24
MM	90
MM	113
MM	108
MM	89
MM	9
MM	98
MM	109
MM	69
MM	71
MM	8
MM	55
MM	81
MM	71
MM	20
MM	30
MM	98
MM	47
MM	73
MM	42
MM	79
MM	85
MM	77
MM	47
MM	39
MM	5
MM	7
MM	94
MM	0
MM	51
MM	23
MM	115
MM	36
MM	122
MM	83
MM	109
MM	25
MM	50
MM	82
MM	55
MM	124
MM	5
MM	124
MM	92
MM	95
MM	43
MM	77
MM	67
MM	48
MM	68
MM	107
MM	74
MM	0
MM	93
MM	67
MM	120
MM	2
MM	80
MM	43
MM	34
MM	61
MM	124
MM	80
MM	39
MM	17
MM	73
MM	1
MM	103
MM	53
MM	116
MM	24
MM	28
MM	14
MM	12
MM	29
MM	46
MM	64
MM	101
MM	51
MM	13
MM	37
MM	8
MM	14
MM	83
MM	109
MM	30
MM	16
MM	66
MM	2
MM	26
MM	13
MM	4
MM	74
MM	42
MM	24
MM	10
MM	103
MM	90
MM	46
MM	46
MM	76
MM	87
MM	43
MM	79
MM	95
MM	58
MM	11
MM	31
MM	0
MM	12
MM	13
MM	106
MM	112
MM	35
MM	41
MM	42
MM	6
MM	15
MM	9
MM	40
MM	98
MM	0
MM	56
MM	87
MM	4
MM	22
MM	90
MM	89
MM	4
MM	21
MM	26
MM	16
MM	13
MM	79
MM	41
MM	60
MM	109
MM	107
MM	80
MM	85
MM	14
MM	109
MM	83
MM	39
MM	78
MM	70
MM	14
MM	86
MM	94
MM	78
MM	60
MM	120
MM	65
MM	38
MM	74
MM	52
MM	71
MM	54
MM	42
MM	7
MM	91
MM	2
MM	67
MM	66
MM	115
MM	49
MM	34
MM	67
MM	6
MM	87
MM	8
MM	11
MM	55
MM	7
MM	59
MM	60
MM	20
MM	52
MM	90
MM	100
MM	55
MM	44
MM	11
MM	25
MM	11
MM	124
MM	92
MM	46
MM	44
MM	44
MM	57
MM	113
MM	75
MM	86
MM	94
MM	23
MM	23
MM	62
MM	54
MM	15
MM	76
MM	12
MM	60
MM	53
MM	14
MM	66
MM	24
MM	49
MM	49
MM	2
MM	46
MM	87
MM	50
MM	6
MM	33
MM	36
MM	87
MM	38
MM	86
MM	67
MM	51
MM	69
MM	75
MM	83
MM	28
MM	103
MM	46
MM	110
MM	68
MM	40
MM	5
MM	89
MM	94
MM	92
MM	68
MM	28
MM	80
MM	52
MM	108
MM	3
MM	19
MM	1
MM	50
MM	48
MM	7
MM	52
MM	70
MM	84
MM	110
MM	36
MM	105
MM	2
MM	44
MM	111
MM	6
MM	33
MM	56
MM	37
MM	88
MM	30
MM	84
MM	92
MM	0
MM	40
MM	115
MM	121
MM	3
MM	65
MM	79
MM	28
MM	109
MM	106
MM	8
MM	7
MM	65
MM	55
MM	28
MM	7
MM	80
MM	113
MM	64
MM	66
MM	64
MM	15
MM	81
MM	79
MM	14
MM	78
MM	111
MM	115
MM	123
MM	11
MM	38
MM	84
MM	104
MM	121
MM	65
MM	25
MM	77
MM	1
MM	43
MM	30
MM	124
MM	51
MM	62
MM	31
MM	111
MM	123
MM	56
MM	12
MM	42
MM	51
MM	0
MM	112
MM	25
MM	15
MM	120
MM	14
MM	62
MM	2
MM	24
MM	44
MM	61
MM	84
MM	77
MM	82
MM	52
MM	118
MM	41
MM	49
MM	41
MM	3
MM	11
MM	53
MM	82
MM	25
MM	73
MM	78
MM	94
MM	37
MM	69
MM	96
MM	70
MM	61
MM	97
MM	23
MM	63
MM	83
MM	102
MM	110
MM	54
MM	34
MM	105
MM	4
MM	12
MM	84
MM	95
MM	33
MM	119
MM	102
MM	109
MM	83
MM	81
MM	79
MM	98
MM	76
MM	12
MM	6
MM	32
MM	53
MM	95
MM	58
MM	106
MM	9
MM	94
MM	61
MM	15
MM	71
MM	63
MM	101
MM	85
MM	50
MM	32
MM	51
MM	2
MM	112
MM	121
MM	88
MM	98
MM	47
MM	3
MM	109
MM	91
MM	124
MM	6
MM	77
MM	48
MM	32
MM	21
MM	107
MM	6
MM	3
MM	45
MM	32
MM	68
MM	39
MM	21
MM	71
MM	29
MM	19
MM	79
MM	62
MM	107
MM	33
MM	66
MM	18
MM	45
MM	12
MM	72
MM	45
MM	61
MM	106
MM	73
MM	111
MM	59
MM	55
MM	0
MM	12
MM	28
MM	96
MM	74
MM	48
MM	66
MM	27
MM	63
MM	62
MM	12
MM	55
MM	93
MM	55
MM	96
MM	41
MM	61
MM	34
MM	40
MM	35
MM	50
MM	119
MM	81
MM	93
MM	31
MM	108
MM	94
MM	96
MM	46
MM	92
MM	86
MM	7
MM	4
MM	46
MM	25
MM	98
MM	22
MM	65
MM	73
MM	120
MM	10
MM	76
MM	89
MM	29
MM	21
MM	83
MM	124
MM	2
MM	26
MM	58
MM	107
MM	47
MM	56
MM	31
MM	0
MM	100
MM	77
MM	117
MM	68
MM	82
MM	64
MM	86
MM	107
MM	84
MM	112
MM	39
MM	67
MM	38
MM	27
MM	14
MM	37
MM	32
MM	95
MM	41
MM	84
MM	120
MM	105
MM	85
MM	57
MM	17
MM	93
MM	9
MM	111
MM	76
MM	10
MM	69
MM	51
MM	84
MM	82
MM	19
MM	41
MM	84
MM	46
MM	58
MM	61
MM	74
MM	57
MM	54
MM	37
MM	25
MM	21
MM	57
MM	122
MM	105
MM	2
MM	106
MM	115
MM	115
MM	97
MM	35
MM	70
MM	31
MM	44
MM	20
MM	51
MM	103
MM	42
MM	2
MM	85
MM	106
MM	81
MM	48
MM	102
MM	28
MM	57
MM	57
MM	26
MM	4
MM	24
MM	44
MM	94
MM	70
MM	39
MM	102
MM	101
MM	68
MM	44
MM	7
MM	121
MM	12
MM	13
MM	75
MM	27
MM	115
MM	18
MM	39
MM	28
MM	1
MM	47
MM	81
MM	16
MM	110
MM	14
MM	2
MM	56
MM	44
MM	102
MM	113
MM	18
MM	16
MM	5
MM	13
MM	122
MM	122
MM	67
MM	21
MM	99
MM	12
MM	7
MM	0
MM	17
MM	36
MM	15
MM	38
MM	4
MM	79
MM	123
MM	36
MM	15
MM	38
MM	85
MM	46
MM	77
MM	0
MM	111
MM	46
MM	10
MM	56
MM	82
MM	97
MM	122
MM	124
MM	54
MM	81
MM	77
MM	28
MM	53
MM	84
MM	106
MM	1
MM	10
MM	122
MM	124
MM	77
MM	118
MM	29
MM	65
MM	70
MM	50
MM	32
MM	41
MM	6
MM	56
MM	74
MM	102
MM	84
MM	59
MM	80
MM	109
MM	83
MM	62
MM	119
MM	86
MM	84
MM	75
MM	51
MM	65
MM	96
MM	41
MM	102
MM	80
MM	41
MM	51
MM	9
MM	71
MM	95
MM	10
MM	61
MM	36
MM	39
MM	119
MM	6
MM	54
MM	120
MM	78
MM	44
MM	73
MM	68
MM	55
MM	33
MM	75
MM	76
MM	34
MM	36
MM	95
MM	52
MM	62
MM	26
MM	113
MM	85
MM	33
MM	27
MM	24
MM	115
MM	59
MM	73
MM	27
MM	111
MM	40
MM	67
MM	46
MM	103
MM	119
MM	105
MM	93
MM	27
MM	105
MM	63
MM	63
MM	27
MM	91
MM	45
MM	33
MM	1
MM	63
MM	11
MM	73
MM	78
MM	58
MM	70
MM	48
MM	23
MM	7
MM	19
MM	60
MM	100
MM	109
MM	85
MM	1
MM	20
MM	123
MM	56
MM	51
MM	71
MM	110
MM	78
MM	120
MM	69
MM	117
MM	97
MM	1
MM	64
MM	94
MM	71
MM	10
MM	104
MM	92
MM	43
MM	46
MM	101
MM	87
MM	38
MM	34
MM	85
MM	80
MM	0
MM	38
MM	72
MM	110
MM	1
MM	69
MM	65
MM	35
MM	56
MM	43
MM	57
MM	20
MM	31
MM	58
MM	25
MM	107
MM	31
MM	67
MM	76
MM	73
MM	0
MM	84
MM	10
MM	70
MM	34
MM	3
MM	30
MM	2
MM	100
MM	22
MM	86
MM	73
MM	48
MM	55
MM	17
MM	98
MM	14
MM	91
MM	38
MM	4
MM	21
MM	9
MM	33
MM	6
MM	32
MM	37
MM	11
MM	38
MM	21
MM	11
MM	107
MM	116
MM	113
MM	99
MM	60
MM	58
MM	36
MM	69
MM	53
MM	124
MM	0
MM	72
MM	0
MM	57
MM	1
MM	15
MM	16
MM	123
MM	23
MM	27
MM	92
MM	96
MM	60
MM	121
MM	2
MM	28
MM	107
MM	32
MM	55
MM	124
MM	34
MM	14
MM	89
MM	109
MM	104
MM	97
MM	110
MM	23
MM	39
MM	54
MM	87
MM	5
MM	35
MM	118
MM	56
MM	103
MM	35
MM	41
MM	12
MM	71
MM	24
MM	123
MM	27
MM	0
MM	58
MM	48
MM	119
MM	78
MM	83
MM	23
MM	120
MM	75
MM	19
MM	108
MM	28
MM	43
MM	44
MM	22
MM	37
MM	3
MM	14
MM	26
MM	84
MM	122
MM	23
MM	118
MM	98
MM	22
MM	58
MM	21
MM	18
MM	87
MM	86
MM	58
MM	95
MM	78
MM	55
MM	68
MM	54
MM	118
MM	104
MM	95
MM	23
MM	122
MM	69
MM	123
MM	92
MM	90
MM	55
MM	77
MM	70
MM	60
MM	124
MM	38
MM	15
MM	11
MM	54
MM	44
MM	37
MM	23
MM	12
MM	3
MM	45
MM	30
MM	70
MM	44
MM	18
MM	95
MM	14
MM	1
MM	119
MM	58
MM	124
MM	63
MM	115
MM	28
MM	30
MM	19
MM	23
MM	83
MM	43
MM	86
MM	38
MM	72
MM	72
MM	16
MM	35
MM	116
MM	24
MM	64
MM	21
MM	58
MM	67
MM	59
MM	48
MM	36
MM	14
MM	93
MM	21
MM	44
MM	101
MM	27
MM	48
MM	4
MM	58
MM	51
MM	53
MM	51
MM	43
MM	97
MM	94
MM	64
MM	6
MM	54
MM	86
MM	4
MM	0
MM	47
MM	57
MM	0
MM	102
MM	89
MM	84
MM	0
MM	64
MM	53
MM	119
MM	0
MM	78
MM	30
MM	30
MM	68
MM	23
MM	1
MM	122
MM	44
MM	110
MM	124
MM	5
MM	8
MM	85
MM	119
MM	84
MM	54
MM	34
MM	5
MM	58
MM	49
MM	6
MM	118
MM	101
MM	58
MM	75
MM	58
MM	41
MM	26
MM	41
MM	6
MM	116
MM	100
MM	59
MM	101
MM	49
MM	35
MM	17
MM	59
MM	93
MM	25
MM	78
MM	96
MM	62
MM	78
MM	83
MM	65
MM	14
MM	71
MM	52
MM	11
MM	115
MM	30
MM	76
MM	78
MM	92
MM	115
MM	122
MM	83
MM	105
MM	60
MM	93
MM	92
MM	28
MM	122
MM	10
MM	22
MM	28
MM	16
MM	47
MM	87
MM	6
MM	67
MM	15
MM	20
MM	60
MM	38
MM	9
MM	119
MM	74
MM	102
MM	21
MM	22
MM	34
MM	75
MM	52
MM	112
MM	20
MM	40
MM	80
MM	80
MM	12
MM	0
MM	41
MM	46
MM	98
MM	31
MM	26
MM	47
MM	5
MM	2
MM	0
MM	50
MM	17
MM	71
MM	73
MM	64
MM	84
MM	111
MM	72
MM	14
MM	80
MM	75
MM	60
MM	27
MM	33
MM	56
MM	62
MM	57
MM	103
MM	66
MM	94
MM	2
MM	80
MM	82
MM	80
MM	55
MM	5
MM	21
MM	54
MM	11
MM	25
MM	26
MM	56
MM	91
MM	17
MM	43
MM	115
MM	27
MM	18
MM	15
MM	40
MM	46
MM	73
MM	16
MM	84
MM	32
MM	78
MM	88
MM	1
MM	30
MM	121
MM	70
MM	3
MM	113
MM	118
MM	55
MM	115
MM	108
MM	1
MM	27
MM	26
MM	1
MM	47
MM	70
MM	71
MM	124
MM	4
MM	82
MM	51
MM	90
MM	19
MM	29
MM	58
MM	73
MM	86
MM	41
MM	0
MM	33
MM	1
MM	33
MM	111
MM	91
MM	45
MM	116
MM	109
MM	36
MM	67
MM	3
MM	6
MM	89
MM	41
MM	98
MM	12
MM	79
MM	84
MM	6
MM	105
MM	21
MM	14
MM	37
MM	31
MM	76
MM	80
MM	57
MM	37
MM	95
MM	4
MM	8
MM	29
MM	17
MM	96
MM	47
MM	90
MM	50
MM	116
MM	22
MM	1
MM	62
MM	77
MM	18
MM	2
MM	25
MM	9
MM	73
MM	120
MM	111
MM	59
MM	81
MM	61
MM	87
MM	80
MM	121
MM	17
MM	53
MM	35
MM	91
MM	92
MM	92
MM	61
MM	38
MM	75
MM	23
MM	112
MM	15
MM	98
MM	77
MM	53
MM	48
MM	121
MM	46
MM	24
MM	51
MM	97
MM	4
MM	25
MM	64
MM	3
MM	121
MM	86
MM	54
MM	27
MM	66
MM	58
MM	68
MM	62
MM	26
MM	41
MM	34
MM	88
MM	63
MM	81
MM	53
MM	99
MM	43
MM	51
MM	53
MM	16
MM	17
MM	15
MM	50
MM	44
MM	109
MM	57
MM	59
MM	30
MM	2
MM	49
MM	55
MM	76
MM	67
MM	8
MM	79
MM	59
MM	100
MM	49
MM	124
MM	92
MM	48
MM	19
MM	84
MM	80
MM	59
MM	0
MM	95
MM	29
MM	105
MM	122
MM	67
MM	124
MM	100
MM	14
MM	99
MM	109
MM	31
MM	13
MM	3
MM	40
MM	121
MM	87
MM	24
MM	104
MM	70
MM	85
MM	108
MM	17
MM	116
MM	124
MM	78
MM	35
MM	38
MM	89
MM	124
MM	0
MM	98
MM	108
MM	72
MM	49
MM	20
MM	33
MM	16
MM	39
MM	0
MM	32
MM	47
MM	106
MM	90
MM	27
MM	95
MM	0
MM	90
MM	73
MM	72
MM	15
MM	14
MM	7
MM	34
MM	123
MM	73
MM	32
MM	53
MM	27
MM	33
MM	38
MM	109
MM	80
MM	109
MM	118
MM	56
MM	41
MM	21
MM	23
MM	52
MM	98
MM	57
MM	74
MM	110
MM	93
MM	63
MM	85
MM	54
MM	53
MM	8
MM	104
MM	115
MM	98
MM	53
MM	66
MM	29
MM	65
MM	94
MM	87
MM	28
MM	14
MM	107
MM	32
MM	36
MM	15
MM	71
MM	11
MM	50
MM	111
MM	26
MM	63
MM	22
MM	65
MM	122
MM	53
MM	40
MM	29
MM	97
MM	71
MM	49
MM	66
MM	52
MM	40
MM	67
MM	101
MM	76
MM	18
MM	97
MM	38
MM	96
MM	110
MM	44
MM	99
MM	83
MM	83
MM	27
MM	88
MM	117
MM	104
MM	90
MM	64
MM	100
MM	113
MM	24
MM	40
MM	23
MM	82
MM	46
MM	41
MM	47
MM	49
MM	117
MM	96
MM	13
MM	62
MM	87
MM	86
MM	36
MM	67
MM	120
MM	89
MM	112
MM	6
MM	43
MM	92
MM	5
MM	15
MM	49
MM	35
MM	89
MM	22
MM	0
MM	81
MM	3
MM	124
MM	108
MM	57
MM	9
MM	89
MM	22
MM	65
MM	53
MM	46
MM	87
MM	86
MM	89
MM	95
MM	30
MM	113
MM	24
MM	17
MM	9
MM	18
MM	67
MM	124
MM	46
MM	32
MM	62
MM	120
MM	109
MM	21
MM	0
MM	119
MM	88
MM	17
MM	2
MM	37
MM	115
MM	78
MM	17
MM	90
MM	35
MM	121
MM	107
MM	55
MM	94
MM	55
MM	58
MM	115
MM	82
MM	31
MM	46
MM	67
MM	64
MM	44
MM	123
MM	83
MM	37
MM	56
MM	90
MM	15
MM	13
MM	84
MM	29
MM	115
MM	84
MM	26
MM	74
MM	42
MM	85
MM	82
MM	51
MM	12
MM	14
MM	122
MM	63
MM	39
MM	75
MM	77
MM	13
MM	15
MM	74
MM	52
MM	67
MM	47
MM	8
MM	87
MM	64
MM	52
MM	5
MM	80
MM	65
MM	54
MM	40
MM	42
MM	75
MM	111
MM	108
MM	115
MM	97
MM	54
MM	114
MM	78
MM	53
MM	106
MM	93
MM	22
MM	61
MM	39
MM	18
MM	121
MM	74
MM	8
MM	68
MM	6
MM	44
MM	22
MM	76
MM	0
MM	32
MM	55
MM	50
MM	1
MM	78
MM	86
MM	10
MM	107
MM	81
MM	26
MM	11
MM	43
MM	63
MM	80
MM	97
MM	19
MM	0
MM	97
MM	69
MM	18
MM	26
MM	34
MM	38
MM	70
MM	113
MM	83
MM	52
MM	102
MM	72
MM	79
MM	108
MM	23
MM	26
MM	21
MM	23
MM	24
MM	55
MM	60
MM	43
MM	76
MM	65
MM	18
MM	2
MM	106
MM	33
MM	83
MM	41
MM	67
MM	41
MM	111
MM	57
MM	49
MM	98
MM	37
MM	106
MM	37
MM	97
MM	21
MM	2
MM	93
MM	120
MM	98
MM	6
MM	20
MM	7
MM	66
MM	61
MM	13
MM	69
MM	41
MM	10
MM	103
MM	62
MM	117
MM	0
MM	83
MM	116
MM	56
MM	86
MM	67
MM	16
MM	83
MM	29
MM	72
MM	101
MM	53
MM	61
MM	6
MM	73
MM	69
MM	96
MM	36
MM	16
MM	87
MM	27
MM	24
MM	51
MM	90
MM	111
MM	18
MM	62
MM	64
MM	118
MM	16
MM	75
MM	60
MM	104
MM	46
MM	110
MM	119
MM	97
MM	117
MM	72
MM	49
MM	6
MM	29
MM	84
MM	85
MM	82
MM	84
MM	109
MM	110
MM	117
MM	59
MM	124
MM	0
MM	33
MM	8
MM	23
MM	29
MM	87
MM	71
MM	87
MM	123
MM	82
MM	15
MM	33
MM	11
MM	0
MM	16
MM	116
MM	97
MM	68
MM	123
MM	2
MM	45
MM	32
MM	38
MM	17
MM	35
MM	36
MM	51
MM	40
MM	27
MM	87
MM	64
MM	47
MM	79
MM	115
MM	64
MM	68
MM	111
MM	105
MM	78
MM	82
MM	96
MM	81
MM	84
MM	54
MM	16
MM	95
MM	64
MM	74
MM	49
MM	14
MM	34
MM	76
MM	81
MM	57
MM	64
MM	66
MM	71
MM	55
MM	1
MM	40
MM	46
MM	50
MM	98
MM	49
MM	14
MM	55
MM	100
MM	1
MM	83
MM	3
MM	1
MM	11
MM	6
MM	82
MM	91
MM	26
MM	79
MM	79
MM	29
MM	70
MM	105
MM	7
MM	28
MM	80
MM	94
MM	55
MM	104
MM	65
MM	101
MM	79
MM	21
MM	11
MM	1
MM	79
MM	23
MM	121
MM	12
MM	98
MM	1
MM	39
MM	12
MM	82
MM	5
MM	40
MM	82
MM	64
MM	3
MM	110
MM	26
MM	122
MM	33
MM	80
MM	12
MM	121
MM	83
MM	18
MM	8
MM	79
MM	51
MM	52
MM	24
MM	64
MM	53
MM	111
MM	88
MM	84
MM	90
MM	71
MM	114
MM	32
MM	76
MM	106
MM	109
MM	1
MM	28
MM	29
MM	91
MM	87
MM	25
MM	76
MM	0
MM	120
MM	1
MM	85
MM	56
MM	65
MM	66
MM	34
MM	55
MM	72
MM	112
MM	88
MM	54
MM	88
MM	76
MM	88
MM	72
MM	70
MM	2
MM	63
MM	8
MM	63
MM	71
MM	24
MM	97
MM	52
MM	48
MM	89
MM	43
MM	13
MM	33
MM	73
MM	77
MM	57
MM	78
MM	1
MM	118
MM	31
MM	35
MM	0
MM	40
MM	3
MM	100
MM	24
MM	45
MM	89
MM	44
MM	54
MM	75
MM	95
MM	103
MM	49
MM	88
MM	31
MM	0
MM	49
MM	43
MM	71
MM	14
MM	8
MM	35
MM	2
MM	15
MM	8
MM	124
MM	21
MM	11
MM	2
MM	53
MM	49
MM	84
MM	60
MM	66
MM	104
MM	81
MM	68
MM	46
MM	89
MM	39
MM	91
MM	120
MM	117
MM	113
MM	68
MM	3
MM	20
MM	90
MM	11
MM	37
MM	30
MM	102
MM	75
MM	121
MM	74
MM	69
MM	87
MM	39
MM	34
MM	22
MM	48
MM	65
MM	64
MM	123
MM	54
MM	12
MM	91
MM	91
MM	104
MM	31
MM	6
MM	32
MM	124
MM	92
MM	93
MM	9
MM	39
MM	32
MM	84
MM	40
MM	20
MM	80
MM	112
MM	35
MM	33
MM	64
MM	97
MM	19
MM	6
MM	9
MM	97
MM	68
MM	11
MM	20
MM	121
MM	34
MM	80
MM	12
MM	81
MM	28
MM	77
MM	14
MM	32
MM	10
MM	18
MM	14
MM	86
MM	116
MM	2
MM	113
MM	100
MM	70
MM	38
MM	33
MM	79
MM	33
MM	104
MM	54
MM	92
MM	97
MM	124
MM	8
MM	2
MM	101
MM	63
MM	34
MM	51
MM	94
MM	47
MM	72
MM	55
MM	17
MM	59
MM	88
MM	124
MM	37
MM	87
MM	48
MM	79
MM	70
MM	61
MM	94
MM	59
MM	49
MM	20
MM	113
MM	35
MM	10
MM	35
MM	115
MM	79
MM	6
MM	48
MM	85
MM	72
MM	18
MM	34
MM	57
MM	77
MM	32
MM	115
MM	58
MM	24
MM	25
MM	20
MM	115
MM	82
MM	38
MM	26
MM	46
MM	19
MM	104
MM	84
MM	4
MM	7
MM	120
MM	82
MM	9
MM	22
MM	61
MM	32
MM	120
MM	85
MM	96
MM	66
MM	51
MM	10
MM	89
MM	38
MM	32
MM	98
MM	100
MM	68
MM	90
MM	0
MM	10
MM	51
MM	68
MM	52
MM	59
MM	62
MM	112
MM	64
MM	69
MM	50
MM	71
MM	103
MM	14
MM	47
MM	22
MM	28
MM	52
MM	63
MM	98
MM	109
MM	89
MM	63
MM	90
MM	45
MM	111
MM	1
MM	10
MM	70
MM	98
MM	105
MM	88
MM	35
MM	74
MM	74
MM	124
MM	15
MM	66
MM	21
MM	66
MM	7
MM	121
